School Year,County Number,County Name,District Number,District Name,School Number,School Name,School Code,State School Id,NCES ID,CO-OP,CO-OP Code,School Type,Impact Measure,Impact Value
20232024,008,BOONE,035,Boone County,,All Schools,035000,,,905,NKCES,,School Climate,61
20232024,008,BOONE,035,Boone County,,All Schools,035000,,,905,NKCES,,School Leadership,60
20232024,008,BOONE,035,Boone County,005,A M Yealey Elementary School,035005,008035005,210051000079,905,NKCES,A1,Managing Student Behavior,60
20232024,008,BOONE,035,Boone County,005,A M Yealey Elementary School,035005,008035005,210051000079,905,NKCES,A1,School Climate,63
20232024,008,BOONE,035,Boone County,005,A M Yealey Elementary School,035005,008035005,210051000079,905,NKCES,A1,School Leadership,56
20232024,008,BOONE,035,Boone County,006,Erpenbeck Elementary School,035006,008035006,210051001710,905,NKCES,A1,Managing Student Behavior,69
20232024,008,BOONE,035,Boone County,006,Erpenbeck Elementary School,035006,008035006,210051001710,905,NKCES,A1,School Climate,73
20232024,008,BOONE,035,Boone County,006,Erpenbeck Elementary School,035006,008035006,210051001710,905,NKCES,A1,School Leadership,54
20232024,008,BOONE,035,Boone County,008,North Pointe Elementary School,035008,008035008,210051001883,905,NKCES,A1,Managing Student Behavior,68
20232024,008,BOONE,035,Boone County,008,North Pointe Elementary School,035008,008035008,210051001883,905,NKCES,A1,School Climate,59
20232024,008,BOONE,035,Boone County,008,North Pointe Elementary School,035008,008035008,210051001883,905,NKCES,A1,School Leadership,56
20232024,008,BOONE,035,Boone County,010,Camp Ernst Middle School,035010,008035010,210051001971,905,NKCES,A1,Managing Student Behavior,64
20232024,008,BOONE,035,Boone County,010,Camp Ernst Middle School,035010,008035010,210051001971,905,NKCES,A1,School Climate,62
20232024,008,BOONE,035,Boone County,010,Camp Ernst Middle School,035010,008035010,210051001971,905,NKCES,A1,School Leadership,70
20232024,008,BOONE,035,Boone County,011,Shirley Mann Elementary School,035011,008035011,210051002022,905,NKCES,A1,Managing Student Behavior,85
20232024,008,BOONE,035,Boone County,011,Shirley Mann Elementary School,035011,008035011,210051002022,905,NKCES,A1,School Climate,87
20232024,008,BOONE,035,Boone County,011,Shirley Mann Elementary School,035011,008035011,210051002022,905,NKCES,A1,School Leadership,69
20232024,008,BOONE,035,Boone County,012,Thornwilde Elementary School,035012,008035012,210051002290,905,NKCES,A1,Managing Student Behavior,57
20232024,008,BOONE,035,Boone County,012,Thornwilde Elementary School,035012,008035012,210051002290,905,NKCES,A1,School Climate,65
20232024,008,BOONE,035,Boone County,012,Thornwilde Elementary School,035012,008035012,210051002290,905,NKCES,A1,School Leadership,59
20232024,008,BOONE,035,Boone County,015,Randall K. Cooper High School,035015,008035015,210051002206,905,NKCES,A1,Managing Student Behavior,63
20232024,008,BOONE,035,Boone County,015,Randall K. Cooper High School,035015,008035015,210051002206,905,NKCES,A1,School Climate,49
20232024,008,BOONE,035,Boone County,015,Randall K. Cooper High School,035015,008035015,210051002206,905,NKCES,A1,School Leadership,47
20232024,008,BOONE,035,Boone County,017,Longbranch Elementary School,035017,008035017,210051002245,905,NKCES,A1,Managing Student Behavior,62
20232024,008,BOONE,035,Boone County,017,Longbranch Elementary School,035017,008035017,210051002245,905,NKCES,A1,School Climate,81
20232024,008,BOONE,035,Boone County,017,Longbranch Elementary School,035017,008035017,210051002245,905,NKCES,A1,School Leadership,67
20232024,008,BOONE,035,Boone County,018,Steeplechase Elementary School,035018,008035018,210051002522,905,NKCES,A1,Managing Student Behavior,71
20232024,008,BOONE,035,Boone County,018,Steeplechase Elementary School,035018,008035018,210051002522,905,NKCES,A1,School Climate,74
20232024,008,BOONE,035,Boone County,018,Steeplechase Elementary School,035018,008035018,210051002522,905,NKCES,A1,School Leadership,77
20232024,008,BOONE,035,Boone County,020,Rector A. Jones Middle School,035020,008035020,210051000080,905,NKCES,A1,Managing Student Behavior,42
20232024,008,BOONE,035,Boone County,020,Rector A. Jones Middle School,035020,008035020,210051000080,905,NKCES,A1,School Climate,42
20232024,008,BOONE,035,Boone County,020,Rector A. Jones Middle School,035020,008035020,210051000080,905,NKCES,A1,School Leadership,48
20232024,008,BOONE,035,Boone County,025,Ballyshannon Middle School,035025,008035025,210051002460,905,NKCES,A1,Managing Student Behavior,75
20232024,008,BOONE,035,Boone County,025,Ballyshannon Middle School,035025,008035025,210051002460,905,NKCES,A1,School Climate,70
20232024,008,BOONE,035,Boone County,025,Ballyshannon Middle School,035025,008035025,210051002460,905,NKCES,A1,School Leadership,80
20232024,008,BOONE,035,Boone County,030,Boone County High School,035030,008035030,210051000081,905,NKCES,A1,Managing Student Behavior,52
20232024,008,BOONE,035,Boone County,030,Boone County High School,035030,008035030,210051000081,905,NKCES,A1,School Climate,38
20232024,008,BOONE,035,Boone County,030,Boone County High School,035030,008035030,210051000081,905,NKCES,A1,School Leadership,49
20232024,008,BOONE,035,Boone County,040,Burlington Elementary School,035040,008035040,210051000082,905,NKCES,A1,Managing Student Behavior,70
20232024,008,BOONE,035,Boone County,040,Burlington Elementary School,035040,008035040,210051000082,905,NKCES,A1,School Climate,72
20232024,008,BOONE,035,Boone County,040,Burlington Elementary School,035040,008035040,210051000082,905,NKCES,A1,School Leadership,65
20232024,008,BOONE,035,Boone County,041,Charles H. Kelly Elementary School,035041,008035041,210051001519,905,NKCES,A1,Managing Student Behavior,68
20232024,008,BOONE,035,Boone County,041,Charles H. Kelly Elementary School,035041,008035041,210051001519,905,NKCES,A1,School Climate,69
20232024,008,BOONE,035,Boone County,041,Charles H. Kelly Elementary School,035041,008035041,210051001519,905,NKCES,A1,School Leadership,49
20232024,008,BOONE,035,Boone County,043,Conner Middle School,035043,008035043,210051000083,905,NKCES,A1,Managing Student Behavior,67
20232024,008,BOONE,035,Boone County,043,Conner Middle School,035043,008035043,210051000083,905,NKCES,A1,School Climate,69
20232024,008,BOONE,035,Boone County,043,Conner Middle School,035043,008035043,210051000083,905,NKCES,A1,School Leadership,76
20232024,008,BOONE,035,Boone County,045,Conner High School,035045,008035045,210051000084,905,NKCES,A1,Managing Student Behavior,55
20232024,008,BOONE,035,Boone County,045,Conner High School,035045,008035045,210051000084,905,NKCES,A1,School Climate,44
20232024,008,BOONE,035,Boone County,045,Conner High School,035045,008035045,210051000084,905,NKCES,A1,School Leadership,46
20232024,008,BOONE,035,Boone County,050,Florence Elementary School,035050,008035050,210051000085,905,NKCES,A1,Managing Student Behavior,50
20232024,008,BOONE,035,Boone County,050,Florence Elementary School,035050,008035050,210051000085,905,NKCES,A1,School Climate,48
20232024,008,BOONE,035,Boone County,050,Florence Elementary School,035050,008035050,210051000085,905,NKCES,A1,School Leadership,46
20232024,008,BOONE,035,Boone County,055,Chester Goodridge Elementary School,035055,008035055,210051000086,905,NKCES,A1,Managing Student Behavior,78
20232024,008,BOONE,035,Boone County,055,Chester Goodridge Elementary School,035055,008035055,210051000086,905,NKCES,A1,School Climate,73
20232024,008,BOONE,035,Boone County,055,Chester Goodridge Elementary School,035055,008035055,210051000086,905,NKCES,A1,School Leadership,76
20232024,008,BOONE,035,Boone County,065,Hillard Collins Elementary School,035065,008035065,210051001608,905,NKCES,A1,Managing Student Behavior,62
20232024,008,BOONE,035,Boone County,065,Hillard Collins Elementary School,035065,008035065,210051001608,905,NKCES,A1,School Climate,60
20232024,008,BOONE,035,Boone County,065,Hillard Collins Elementary School,035065,008035065,210051001608,905,NKCES,A1,School Leadership,74
20232024,008,BOONE,035,Boone County,071,Larry A. Ryle High School,035071,008035071,210051000011,905,NKCES,A1,Managing Student Behavior,52
20232024,008,BOONE,035,Boone County,071,Larry A. Ryle High School,035071,008035071,210051000011,905,NKCES,A1,School Climate,49
20232024,008,BOONE,035,Boone County,071,Larry A. Ryle High School,035071,008035071,210051000011,905,NKCES,A1,School Leadership,57
20232024,008,BOONE,035,Boone County,075,Gray Middle School,035075,008035075,210051000638,905,NKCES,A1,Managing Student Behavior,53
20232024,008,BOONE,035,Boone County,075,Gray Middle School,035075,008035075,210051000638,905,NKCES,A1,School Climate,39
20232024,008,BOONE,035,Boone County,075,Gray Middle School,035075,008035075,210051000638,905,NKCES,A1,School Leadership,30
20232024,008,BOONE,035,Boone County,080,New Haven Elementary School,035080,008035080,210051000088,905,NKCES,A1,Managing Student Behavior,94
20232024,008,BOONE,035,Boone County,080,New Haven Elementary School,035080,008035080,210051000088,905,NKCES,A1,School Climate,93
20232024,008,BOONE,035,Boone County,080,New Haven Elementary School,035080,008035080,210051000088,905,NKCES,A1,School Leadership,91
20232024,008,BOONE,035,Boone County,081,Ockerman Elementary School,035081,008035081,210051000089,905,NKCES,A1,Managing Student Behavior,53
20232024,008,BOONE,035,Boone County,081,Ockerman Elementary School,035081,008035081,210051000089,905,NKCES,A1,School Climate,50
20232024,008,BOONE,035,Boone County,081,Ockerman Elementary School,035081,008035081,210051000089,905,NKCES,A1,School Leadership,52
20232024,008,BOONE,035,Boone County,083,Stephens Elementary School,035083,008035083,210051001695,905,NKCES,A1,Managing Student Behavior,46
20232024,008,BOONE,035,Boone County,083,Stephens Elementary School,035083,008035083,210051001695,905,NKCES,A1,School Climate,50
20232024,008,BOONE,035,Boone County,083,Stephens Elementary School,035083,008035083,210051001695,905,NKCES,A1,School Leadership,49
20232024,008,BOONE,035,Boone County,085,Ockerman Middle School,035085,008035085,210051000090,905,NKCES,A1,Managing Student Behavior,59
20232024,008,BOONE,035,Boone County,085,Ockerman Middle School,035085,008035085,210051000090,905,NKCES,A1,School Climate,48
20232024,008,BOONE,035,Boone County,085,Ockerman Middle School,035085,008035085,210051000090,905,NKCES,A1,School Leadership,64
20232024,008,BOONE,035,Boone County,160,Ignite Institute,035160,008035160,210051002536,905,NKCES,A2,Managing Student Behavior,77
20232024,008,BOONE,035,Boone County,160,Ignite Institute,035160,008035160,210051002536,905,NKCES,A2,School Climate,71
20232024,008,BOONE,035,Boone County,160,Ignite Institute,035160,008035160,210051002536,905,NKCES,A2,School Leadership,57
20232024,009,BOURBON,041,Bourbon County,,All Schools,041000,,,901,CKEC,,Managing Student Behavior,70
20232024,009,BOURBON,041,Bourbon County,,All Schools,041000,,,901,CKEC,,School Climate,59
20232024,009,BOURBON,041,Bourbon County,,All Schools,041000,,,901,CKEC,,School Leadership,77
20232024,009,BOURBON,041,Bourbon County,010,Bourbon Central Elementary School,041010,009041010,210054001576,901,CKEC,A1,Managing Student Behavior,73
20232024,009,BOURBON,041,Bourbon County,010,Bourbon Central Elementary School,041010,009041010,210054001576,901,CKEC,A1,School Climate,70
20232024,009,BOURBON,041,Bourbon County,010,Bourbon Central Elementary School,041010,009041010,210054001576,901,CKEC,A1,School Leadership,84
20232024,009,BOURBON,041,Bourbon County,011,Bourbon County Preschool Headstart,041011,009041011,210054002054,901,CKEC,A4,Managing Student Behavior,79
20232024,009,BOURBON,041,Bourbon County,011,Bourbon County Preschool Headstart,041011,009041011,210054002054,901,CKEC,A4,School Climate,72
20232024,009,BOURBON,041,Bourbon County,011,Bourbon County Preschool Headstart,041011,009041011,210054002054,901,CKEC,A4,School Leadership,83
20232024,009,BOURBON,041,Bourbon County,030,Cane Ridge Elementary School,041030,009041030,210054000024,901,CKEC,A1,Managing Student Behavior,57
20232024,009,BOURBON,041,Bourbon County,030,Cane Ridge Elementary School,041030,009041030,210054000024,901,CKEC,A1,School Climate,47
20232024,009,BOURBON,041,Bourbon County,030,Cane Ridge Elementary School,041030,009041030,210054000024,901,CKEC,A1,School Leadership,62
20232024,009,BOURBON,041,Bourbon County,090,North Middletown Elementary School,041090,009041090,210054000096,901,CKEC,A1,Managing Student Behavior,68
20232024,009,BOURBON,041,Bourbon County,090,North Middletown Elementary School,041090,009041090,210054000096,901,CKEC,A1,School Climate,71
20232024,009,BOURBON,041,Bourbon County,090,North Middletown Elementary School,041090,009041090,210054000096,901,CKEC,A1,School Leadership,99
20232024,009,BOURBON,041,Bourbon County,110,Bourbon County High School,041110,009041110,210054000098,901,CKEC,A1,Managing Student Behavior,66
20232024,009,BOURBON,041,Bourbon County,110,Bourbon County High School,041110,009041110,210054000098,901,CKEC,A1,School Climate,45
20232024,009,BOURBON,041,Bourbon County,110,Bourbon County High School,041110,009041110,210054000098,901,CKEC,A1,School Leadership,64
20232024,009,BOURBON,041,Bourbon County,120,Bourbon County Middle School,041120,009041120,210054000099,901,CKEC,A1,Managing Student Behavior,78
20232024,009,BOURBON,041,Bourbon County,120,Bourbon County Middle School,041120,009041120,210054000099,901,CKEC,A1,School Climate,52
20232024,009,BOURBON,041,Bourbon County,120,Bourbon County Middle School,041120,009041120,210054000099,901,CKEC,A1,School Leadership,72
20232024,114,WARREN,042,Bowling Green Independent,,All Schools,042000,,,902,GRREC,,Managing Student Behavior,66
20232024,114,WARREN,042,Bowling Green Independent,,All Schools,042000,,,902,GRREC,,School Climate,69
20232024,114,WARREN,042,Bowling Green Independent,,All Schools,042000,,,902,GRREC,,School Leadership,68
20232024,114,WARREN,042,Bowling Green Independent,010,Dishman McGinnis Elementary School,042010,114042010,210057000100,902,GRREC,A1,Managing Student Behavior,84
20232024,114,WARREN,042,Bowling Green Independent,010,Dishman McGinnis Elementary School,042010,114042010,210057000100,902,GRREC,A1,School Climate,85
20232024,114,WARREN,042,Bowling Green Independent,010,Dishman McGinnis Elementary School,042010,114042010,210057000100,902,GRREC,A1,School Leadership,70
20232024,114,WARREN,042,Bowling Green Independent,057,Parker-Bennett-Curry School,042057,114042057,210057000102,902,GRREC,A1,Managing Student Behavior,46
20232024,114,WARREN,042,Bowling Green Independent,057,Parker-Bennett-Curry School,042057,114042057,210057000102,902,GRREC,A1,School Climate,47
20232024,114,WARREN,042,Bowling Green Independent,057,Parker-Bennett-Curry School,042057,114042057,210057000102,902,GRREC,A1,School Leadership,31
20232024,114,WARREN,042,Bowling Green Independent,060,Potter Gray Elementary,042060,114042060,210057000103,902,GRREC,A1,Managing Student Behavior,75
20232024,114,WARREN,042,Bowling Green Independent,060,Potter Gray Elementary,042060,114042060,210057000103,902,GRREC,A1,School Climate,81
20232024,114,WARREN,042,Bowling Green Independent,060,Potter Gray Elementary,042060,114042060,210057000103,902,GRREC,A1,School Leadership,82
20232024,114,WARREN,042,Bowling Green Independent,065,Bowling Green Junior High,042065,114042065,210057000104,902,GRREC,A1,Managing Student Behavior,42
20232024,114,WARREN,042,Bowling Green Independent,065,Bowling Green Junior High,042065,114042065,210057000104,902,GRREC,A1,School Climate,40
